date,co,no,no2,o3,so2,pm2_5,pm10,nh3,Net_AQI
11-05-2021 09:00,0.018536187,0.000539267,0.013345313,0.235716336,0.023234362,0.039021141,0.04247363,0.030823227,251.3376923
11-05-2021 10:00,0.014062398,0.000359511,0.013717842,0.183924403,0.017003724,0.027419146,0.0326008,0.02620148,169.4725373
11-05-2021 11:00,0.01565994,0.000758968,0.025923653,0.171428928,0.029047304,0.023864266,0.030002148,0.027938979,154.6816418
11-05-2021 12:00,0.023650048,0.000758968,0.049195775,0.194647293,0.05974799,0.032583448,0.03860123,0.036973972,182.1652239
11-05-2021 13:00,0.05656795,0.000239674,0.109282552,0.232146201,0.123638136,0.073461616,0.081627329,0.071306947,312.8493023
11-05-2021 14:00,0.089805169,0,0.136323794,0.178569199,0.146889902,0.104588919,0.117159285,0.111790666,353.3702326
11-05-2021 15:00,0.114094329,0,0.148332384,0.125004681,0.151867451,0.120123094,0.135523772,0.140841644,373.5923256
11-05-2021 16:00,0.148609774,0,0.178375772,0.079466727,0.160169167,0.142684494,0.163034693,0.172533621,403.86
11-05-2021 17:00,0.189517783,9.99E-05,0.221939782,0.033479384,0.161822549,0.17147725,0.199267467,0.197171352,452.7
11-05-2021 18:00,0.202300998,0.002296876,0.23997458,0.009711768,0.141894949,0.179188332,0.208306477,0.179587865,465.78
11-05-2021 19:00,0.179290542,0.001597827,0.236950519,0.011272142,0.108705489,0.161861979,0.185205079,0.13382215,436.39
11-05-2021 20:00,0.146053323,7.99E-05,0.203904983,0.024554045,0.083817745,0.141776614,0.157770889,0.110053167,402.32
11-05-2021 21:00,0.111537399,2.00E-05,0.151334531,0.032143704,0.063072157,0.119751689,0.129400571,0.102130173,373.1088372
11-05-2021 22:00,0.091083394,5.99E-05,0.115286848,0.029022956,0.052281667,0.104506385,0.11042223,0.102998923,353.2627907
11-05-2021 23:00,0.092362099,0.000898778,0.113796731,0.014068332,0.052281667,0.104753988,0.110785427,0.10650867,353.5851163
12-05-2021 00:00,0.101310636,0.007929216,0.119801026,0.003233095,0.058912597,0.112223362,0.119108274,0.112659416,363.3086047
12-05-2021 01:00,0.128156248,0.03794839,0.124315204,0.000736497,0.075516029,0.127580677,0.138352619,0.135559648,383.3004651
12-05-2021 02:00,0.171620709,0.092853719,0.140837972,0.005854523,0.09709701,0.146133258,0.163536008,0.176043368,409.71
12-05-2021 03:00,0.184403923,0.099105217,0.185892098,0.025452821,0.098750392,0.142301298,0.161254514,0.177815617,403.21
12-05-2021 04:00,0.059124401,0.011164816,0.098764079,0.178569199,0.140241568,0.079716553,0.082016103,0.077457692,320.9918605
12-05-2021 05:00,0.048258525,0.006930574,0.080751194,0.264289905,0.155174214,0.080017214,0.079795996,0.067797199,321.3832558
12-05-2021 06:00,0.045062482,0.004633698,0.069487663,0.335717585,0.16347593,0.087751878,0.08590385,0.065156201,331.452093
12-05-2021 07:00,0.032278789,0.002197012,0.035302625,0.349998128,0.108705489,0.075200736,0.074532192,0.040935469,315.1132558
12-05-2021 08:00,0.028124316,0.001737637,0.028925801,0.335717585,0.083817745,0.064105739,0.065268101,0.033881225,312.0093878
12-05-2021 09:00,0.028443633,0.001537908,0.031555419,0.335717585,0.079658185,0.060898683,0.062741066,0.032560726,312.0093878
12-05-2021 10:00,0.031639676,0.001238316,0.038304773,0.342857856,0.084635734,0.063869926,0.065498297,0.032560726,313.06
12-05-2021 11:00,0.037392171,0.000898778,0.056712101,0.342857856,0.102074559,0.070060014,0.071207145,0.036105223,313.06
12-05-2021 12:00,0.044423369,0.00041943,0.079239164,0.32856483,0.123638136,0.075554455,0.07631237,0.041804219,315.5737209
12-05-2021 13:00,0.069351164,9.99E-05,0.140837972,0.264289905,0.166800097,0.090369401,0.093147335,0.067797199,334.8595349
12-05-2021 14:00,0.105145792,0,0.194898541,0.185709471,0.201660343,0.117753175,0.123640568,0.099489175,370.5072093
12-05-2021 15:00,0.111537399,0,0.176885655,0.157148385,0.173431028,0.122369212,0.130208813,0.104771171,376.5162791
12-05-2021 16:00,0.153723155,0,0.227944077,0.085720706,0.155174214,0.143197387,0.157939699,0.153177885,404.73
12-05-2021 17:00,0.220198072,0.010266038,0.3090678,0.009150033,0.166800097,0.187335668,0.211559907,0.202453348,479.6
12-05-2021 18:00,0.258549152,0.051789566,0.312069948,1.25E-05,0.156845,0.210993598,0.241464862,0.198943601,481.4913043
12-05-2021 19:00,0.245765459,0.063393784,0.288030854,0,0.120331372,0.196956834,0.228712031,0.153177885,495.92
12-05-2021 20:00,0.215084691,0.049552608,0.248981023,1.25E-05,0.08630652,0.174825793,0.205053047,0.126767905,458.38
12-05-2021 21:00,0.166506849,0.025665095,0.197900688,0.000724014,0.060565979,0.142867249,0.165224108,0.114431664,404.17
12-05-2021 22:00,0.071908094,0,0.091269667,0.049557478,0.049775488,0.085617771,0.093955577,0.098585676,328.6739535
12-05-2021 23:00,0.057207063,0,0.067230574,0.051342546,0.044797939,0.076373905,0.081519904,0.084511937,316.6404651
13-05-2021 00:00,0.05656795,0,0.066485515,0.044202274,0.043979951,0.07418674,0.077790737,0.070438197,313.7932558
13-05-2021 01:00,0.062959557,0.000758968,0.079239164,0.035264452,0.048122107,0.075059248,0.078634787,0.06602495,314.9290698
13-05-2021 02:00,0.077021476,0.009047695,0.095761932,0.036612615,0.05558843,0.07984625,0.083852552,0.079229941,321.1606977
13-05-2021 03:00,0.079578406,0.014280578,0.098764079,0.069642612,0.062236764,0.083006143,0.08433852,0.076588943,325.274186
13-05-2021 04:00,0.043784257,0.006411281,0.063461454,0.149995631,0.089613283,0.06797307,0.066899931,0.046217465,305.7044186
13-05-2021 05:00,0.037392171,0.006131661,0.065718543,0.189279607,0.113683038,0.059489701,0.059421135,0.042707718,275.2158621
13-05-2021 06:00,0.035474832,0.006471199,0.077749047,0.219638243,0.151867451,0.056353389,0.056638327,0.04048372,257.0544828
13-05-2021 07:00,0.028443633,0.005752177,0.07097778,0.239286472,0.151867451,0.044114699,0.044903471,0.031691976,258.5976923
13-05-2021 08:00,0.027485203,0.005971878,0.068720691,0.264289905,0.160169167,0.040418332,0.040933878,0.027730479,301.4995918
13-05-2021 09:00,0.029082746,0.005971878,0.07097778,0.289280855,0.176755195,0.043059437,0.043174447,0.02707023,305.1767347
13-05-2021 10:00,0.032278789,0.005292802,0.082241311,0.303573881,0.191705246,0.047539882,0.047563508,0.029919728,307.2797959
13-05-2021 11:00,0.039309988,0.004793481,0.124315204,0.278570448,0.226548087,0.051118343,0.051548448,0.036522223,303.6008163
13-05-2021 12:00,0.047619412,0.003355437,0.185892098,0.232146201,0.279665147,0.053488262,0.054397757,0.043124718,244.0776923
13-05-2021 13:00,0.130712699,0.008268754,0.399176053,0.074997815,0.312854607,0.091896289,0.101419027,0.114431664,336.8472093
13-05-2021 14:00,0.268775915,0.084824638,0.489306219,0.000536769,0.306223676,0.172638629,0.196842741,0.220071585,454.67
13-05-2021 15:00,0.376158841,0.180354718,0.441249945,0,0.286296077,0.254501079,0.291125707,0.292247281,225.64
13-05-2021 16:00,0.442633758,0.242849724,0.372156725,0,0.24978245,0.311060804,0.359197078,0.323939257,194.11
13-05-2021 17:00,0.432406516,0.242849724,0.291033002,0,0.198336176,0.312287031,0.366865146,0.30635577,191.2448306
13-05-2021 18:00,0.340364692,0.180354718,0.224941929,0,0.135264019,0.248841569,0.295519884,0.225353581,167.4496812
13-05-2021 19:00,0.209971309,0.076795558,0.185892098,0,0.085471127,0.156638723,0.185404581,0.139104146,427.53
13-05-2021 20:00,0.153723155,0.037489015,0.158850857,2.50E-05,0.063890146,0.119527667,0.141099618,0.107412169,372.8172093
13-05-2021 21:00,0.112815625,0.015179356,0.131809616,0.000923741,0.049775488,0.09173122,0.107189262,0.089793933,336.6323256
13-05-2021 22:00,0.07574325,0.000838859,0.097273962,0.013843638,0.044797939,0.066281113,0.075923596,0.078361191,303.5018605
13-05-2021 23:00,0.062959557,0.00013981,0.078494105,0.024104657,0.046468725,0.057326117,0.064715632,0.064252702,262.6872414
14-05-2021 00:00,0.058485288,0.000179756,0.077749047,0.024778739,0.048957499,0.054337189,0.060730692,0.056329708,245.3793103
14-05-2021 01:00,0.065516487,0.003954622,0.092759784,0.014505237,0.057259215,0.057043142,0.064378012,0.06602495,261.0486207
14-05-2021 02:00,0.089805169,0.027462651,0.113796731,0.016290304,0.078840196,0.068244255,0.078573402,0.102130173,306.0574419
14-05-2021 03:00,0.103867088,0.037049613,0.151334531,0.05044377,0.110376275,0.079009114,0.089566516,0.114431664,320.0709302
14-05-2021 04:00,0.048897638,0.013841176,0.121291143,0.162503589,0.193358627,0.05700777,0.05920117,0.054140459,260.8437931
14-05-2021 05:00,0.041227326,0.012163458,0.118288995,0.223208379,0.233196422,0.057721104,0.058955629,0.046217465,264.9744828
14-05-2021 06:00,0.039949101,0.010605576,0.124315204,0.292850991,0.289620244,0.068144035,0.06839876,0.04048372,305.9269767
14-05-2021 07:00,0.032278789,0.006131661,0.091269667,0.321424559,0.243151519,0.065532407,0.06941162,0.029919728,309.9063265
14-05-2021 08:00,0.028124316,0.002936007,0.069487663,0.314284288,0.185056911,0.058204521,0.067109665,0.02727873,308.8557143
14-05-2021 09:00,0.028443633,0.001078533,0.064973485,0.300003745,0.161822549,0.055533939,0.066500926,0.030371477,306.7544898
14-05-2021 10:00,0.029722338,0.000459375,0.057457159,0.282140583,0.136917401,0.053959888,0.066311654,0.033464225,304.1261224
14-05-2021 11:00,0.031639676,0.000679076,0.057457159,0.271430176,0.117007205,0.0538184,0.066587889,0.035653473,302.5502041
14-05-2021 12:00,0.032278789,0.000619158,0.05896919,0.253567015,0.09709701,0.050947378,0.063984122,0.037842722,287.6376923
14-05-2021 13:00,0.059124401,0.00041943,0.119801026,0.174999064,0.100403773,0.058446229,0.074685655,0.0668937,269.1734483
14-05-2021 14:00,0.105145792,2.00E-05,0.188894246,0.085720706,0.123638136,0.079268508,0.103306631,0.114431664,320.4086047
14-05-2021 15:00,0.135826081,2.00E-05,0.221939782,0.038834588,0.140241568,0.096600757,0.128183092,0.147895889,342.9713953
14-05-2021 16:00,0.151166704,0.00041943,0.230946224,0.020309828,0.150196665,0.108173275,0.142634255,0.165479376,358.0362791
14-05-2021 17:00,0.151166704,0.001158425,0.218937634,0.013955985,0.150196665,0.11109146,0.145529603,0.167251625,361.8351163
14-05-2021 18:00,0.130712699,0.001158425,0.191896393,0.01339425,0.13028647,0.097597066,0.129579612,0.144351392,344.2683721
14-05-2021 19:00,0.100031932,0.000639131,0.160362887,0.014505237,0.100403773,0.077629609,0.106022938,0.110053167,318.2751163
14-05-2021 20:00,0.083413562,0.000499321,0.130319499,0.013731291,0.079658185,0.068521335,0.093889076,0.094207179,306.4181395
14-05-2021 21:00,0.07574325,0.000699049,0.106280405,0.011721529,0.065560931,0.066534611,0.090006445,0.089793933,303.8318605
14-05-2021 22:00,0.071908094,0.001038588,0.089757637,0.009487074,0.054770441,0.065909707,0.086701861,0.089793933,303.0183721
14-05-2021 23:00,0.070629868,0.000998642,0.082241311,0.010048808,0.050610881,0.06678811,0.083300083,0.091566181,304.1618605
15-05-2021 00:00,0.07318632,0.000838859,0.083008283,0.012495475,0.051446274,0.069853678,0.082363954,0.094207179,308.1525581
15-05-2021 01:00,0.082134857,0.002256931,0.095761932,0.016290304,0.060565979,0.075619304,0.085704347,0.103867672,315.6581395
15-05-2021 02:00,0.108980469,0.016297835,0.125805321,0.025889725,0.087959901,0.090451935,0.101654338,0.126767905,334.9669767
15-05-2021 03:00,0.130712699,0.025225693,0.163365035,0.074997815,0.121984754,0.105850518,0.117860103,0.135559648,355.0125581
15-05-2021 04:00,0.048258525,0.01260286,0.121291143,0.176784132,0.206637892,0.05225614,0.058224118,0.051047712,233.3286207
15-05-2021 05:00,0.039309988,0.013501638,0.137813911,0.208927836,0.259754951,0.051984955,0.057901845,0.04006672,231.7582759
15-05-2021 06:00,0.035474832,0.010046337,0.130319499,0.253567015,0.253106617,0.056771957,0.062751297,0.033881225,287.6376923
15-05-2021 07:00,0.024608478,0.005292802,0.080751194,0.257137151,0.158498381,0.047421975,0.061702628,0.024637732,294.8976923
15-05-2021 08:00,0.017577758,0.003734921,0.056712101,0.242856608,0.112029656,0.03810147,0.057589802,0.019598985,265.8576923
15-05-2021 09:00,0.015979736,0.0032356,0.058224131,0.242856608,0.118660587,0.036609954,0.056571826,0.017374987,265.8576923
15-05-2021 10:00,0.015979736,0.003135735,0.059714248,0.242856608,0.128633089,0.036527419,0.056295592,0.017166487,265.8576923
15-05-2021 11:00,0.017897075,0.0032356,0.067230574,0.249996879,0.138588186,0.038337283,0.057968346,0.018695486,280.3776923
15-05-2021 12:00,0.020454005,0.002516577,0.079239164,0.246426744,0.145219117,0.039239268,0.058428737,0.021336484,273.1176923
15-05-2021 13:00,0.096197255,0.004513861,0.269996056,0.106255227,0.180079362,0.070761558,0.097065775,0.083643187,309.3344186
15-05-2021 14:00,0.215084691,0.057142286,0.405202261,0.001897415,0.22322392,0.135450933,0.177015234,0.165479376,393.545814
15-05-2021 15:00,0.296900231,0.139290565,0.363128369,0,0.236503185,0.192883166,0.249281278,0.221843834,489.01
15-05-2021 16:00,0.365931599,0.196432851,0.348117632,0,0.263061715,0.251052315,0.31623748,0.285227786,183.14
15-05-2021 17:00,0.447747139,0.246424862,0.357124074,0,0.302899509,0.327868369,0.393910561,0.355631233,195.2107713
15-05-2021 18:00,0.483541288,0.25,0.363128369,0,0.312854607,0.37576197,0.435575949,0.362685478,206.0881955
15-05-2021 19:00,0.442633758,0.196432851,0.357124074,0,0.276340979,0.355676606,0.408469149,0.302811273,193.8888324
15-05-2021 20:00,0.396612367,0.144643285,0.348117632,0,0.253106617,0.335455649,0.385710486,0.267609549,183.14
15-05-2021 21:00,0.360818218,0.103579132,0.345115484,0,0.239827352,0.320428472,0.372589341,0.274663794,181.77
15-05-2021 22:00,0.304570064,0.074099225,0.312069948,0,0.209962059,0.286695436,0.34244396,0.281683289,166.69
15-05-2021 23:00,0.248322389,0.056702884,0.257987465,0,0.155174214,0.244384705,0.298896085,0.249991313,143.6544081
16-05-2021 00:00,0.207414858,0.054026524,0.206929044,0,0.115353824,0.210964121,0.258540254,0.21301734,133.0787723
16-05-2021 01:00,0.194631165,0.069645282,0.173883508,0.000661599,0.105381322,0.189357764,0.228057252,0.207735344,483.03
16-05-2021 02:00,0.235538696,0.119637293,0.188894246,0.007364965,0.135264019,0.205033426,0.239592605,0.232407826,476.24
16-05-2021 03:00,0.263662533,0.100003995,0.294035149,0.049994383,0.166800097,0.22089774,0.248375843,0.228863328,158.46
16-05-2021 04:00,0.084691787,0.020751778,0.191896393,0.198217429,0.309547844,0.096535908,0.110115302,0.088021684,342.8869767
16-05-2021 05:00,0.071908094,0.016517536,0.173883508,0.289280855,0.375926764,0.100255857,0.111419744,0.072175696,347.7295349
16-05-2021 06:00,0.058485288,0.00802908,0.1122847,0.421425807,0.359340736,0.108815865,0.117409942,0.059874205,358.8727907
16-05-2021 07:00,0.031000563,0.002456659,0.032300478,0.424995943,0.176755195,0.079091649,0.08394463,0.032560726,325.1457143
16-05-2021 08:00,0.022371343,0.0016178,0.01728974,0.385711967,0.098750392,0.057892068,0.061467317,0.028182229,319.3655102
16-05-2021 09:00,0.0207738,0.001597827,0.01728974,0.371431425,0.081328971,0.049591454,0.052418076,0.029502728,317.2642857
16-05-2021 10:00,0.020454005,0.001458017,0.019152386,0.346427992,0.068867695,0.043165552,0.04572706,0.032143726,313.5853061
16-05-2021 11:00,0.021412913,0.00133818,0.025551124,0.310714152,0.063072157,0.037535519,0.041056649,0.035201724,308.3304082
16-05-2021 12:00,0.022052026,0.000958696,0.034557567,0.267860041,0.061401371,0.032825157,0.038708654,0.037425722,302.024898
16-05-2021 13:00,0.046340708,0.000459375,0.089757637,0.191077157,0.083817745,0.039923125,0.05128756,0.061611704,177.9392537
16-05-2021 14:00,0.080856631,2.00E-05,0.128807468,0.116066859,0.113683038,0.056235483,0.074552653,0.097716927,256.3717241
16-05-2021 15:00,0.100031932,0,0.133321646,0.083036862,0.13028647,0.068686404,0.091362041,0.117976162,306.6330233
16-05-2021 16:00,0.106424018,0,0.127317351,0.079466727,0.13028647,0.076485916,0.101367873,0.124995656,316.7862791
16-05-2021 17:00,0.116650781,0,0.136323794,0.07142768,0.126962303,0.086997276,0.113721699,0.132049901,330.4697674
16-05-2021 18:00,0.116650781,0,0.142328089,0.061603565,0.117007205,0.08989188,0.117179747,0.121485909,334.237907
16-05-2021 19:00,0.105145792,0,0.139325941,0.054013906,0.102074559,0.083807907,0.110105071,0.098585676,326.317907
16-05-2021 20:00,0.102588862,0,0.134811763,0.045987342,0.105381322,0.084992867,0.110411999,0.095075929,327.8604651
16-05-2021 21:00,0.098753706,0,0.118288995,0.046424247,0.107052108,0.0853289,0.110217611,0.09330368,328.297907
16-05-2021 22:00,0.092362099,0,0.104768374,0.04910809,0.107052108,0.082475564,0.107746846,0.09330368,324.5834884
16-05-2021 23:00,0.085970013,0,0.10027611,0.047323022,0.10372794,0.077399691,0.100129933,0.095075929,317.975814
17-05-2021 00:00,0.083413562,2.00E-05,0.104768374,0.038397683,0.100403773,0.072801339,0.090405451,0.099489175,311.9897674
17-05-2021 01:00,0.09491855,0.003734921,0.130319499,0.01986044,0.110376275,0.07564878,0.090804457,0.121485909,315.6965116
17-05-2021 02:00,0.142218167,0.041523528,0.18137792,0.0079267,0.155174214,0.100998668,0.119215698,0.167251625,348.6965116
17-05-2021 03:00,0.179290542,0.07322042,0.257987465,0.008812992,0.199989558,0.117381769,0.138516313,0.183097613,370.0237209
17-05-2021 04:00,0.096197255,0.015179356,0.282026559,0.036612615,0.256430784,0.06569158,0.088461578,0.109149668,302.7344186
17-05-2021 05:00,0.083413562,0.015858433,0.273020117,0.054013906,0.273034216,0.059513282,0.087059943,0.096848177,275.3524138
17-05-2021 06:00,0.087248239,0.021430854,0.279024412,0.074997815,0.302899509,0.064665794,0.094641048,0.102998923,301.3990698
17-05-2021 07:00,0.050814977,0.016078134,0.146842267,0.171428928,0.185056911,0.049685779,0.087377101,0.058101956,218.4444828
17-05-2021 08:00,0.036753058,0.0066909,0.091269667,0.257137151,0.131939852,0.050570078,0.089617671,0.043576467,294.8976923
17-05-2021 09:00,0.038031283,0.00457378,0.080751194,0.332147449,0.136917401,0.062920779,0.100150394,0.044896966,311.4840816
17-05-2021 10:00,0.111537399,0.009267396,0.227944077,0.321424559,0.193358627,0.114817304,0.156758029,0.10650867,366.6853488
17-05-2021 11:00,0.230425314,0.012942398,0.44725424,0.285710719,0.259754951,0.193985592,0.242129871,0.170761372,490.88
17-05-2021 12:00,0.335250831,0.013281937,0.675570846,0.196432361,0.302899509,0.264882742,0.316503484,0.205997846,327.2641176
17-05-2021 13:00,0.427293134,0.011724055,0.867839769,0.048209315,0.336088969,0.313914141,0.371898755,0.242971818,189.9228916
17-05-2021 14:00,0.376158841,0.028121754,0.699588026,0.000724014,0.279665147,0.260355134,0.317270802,0.216561838,336.3821008
17-05-2021 15:00,0.212528239,0.010705441,0.372156725,0.007814353,0.16347593,0.152830344,0.193978085,0.154915384,421.07
17-05-2021 16:00,0.045701595,0,0.07097778,0.104470159,0.046468725,0.061246507,0.076859724,0.0668937,285.3889655
17-05-2021 17:00,0.034196606,0,0.050707806,0.086606998,0.036095931,0.051542806,0.061457086,0.062515203,229.197931
17-05-2021 18:00,0.029082746,0,0.048450717,0.079466727,0.031936371,0.045152276,0.051829799,0.055460958,194.6062069
17-05-2021 19:00,0.022052026,0,0.040189333,0.078567951,0.02530544,0.039038827,0.043276756,0.047086215,159.2051724
17-05-2021 20:00,0.019175779,0,0.033812508,0.076782883,0.024470048,0.036427199,0.039987518,0.047086215,144.082069
17-05-2021 21:00,0.017577758,0,0.029670859,0.075896591,0.025723137,0.035825876,0.039588513,0.048406714,140.6
17-05-2021 22:00,0.016618849,0,0.026668712,0.083036862,0.026958822,0.037506043,0.041588656,0.047989714,150.3293103
17-05-2021 23:00,0.016299532,0,0.024784152,0.088392066,0.027794215,0.038720479,0.041486347,0.047086215,157.3617241
18-05-2021 00:00,0.016618849,0,0.026668712,0.083923155,0.029865293,0.035360145,0.03636066,0.046217465,137.9031034
18-05-2021 01:00,0.019495096,7.99E-05,0.038699215,0.066072476,0.036513627,0.028946034,0.029582681,0.049310213,72.9
18-05-2021 02:00,0.025248069,0.002316849,0.05520007,0.042854111,0.043979951,0.021954182,0.023551559,0.054592209,81.53206897
18-05-2021 03:00,0.025567386,0.007589678,0.054455012,0.040619656,0.045633332,0.015587233,0.017699477,0.051047712,63.2837931
18-05-2021 04:00,0.019814892,0.005472557,0.040934391,0.081251794,0.03691392,0.015764093,0.017484628,0.038746221,65.09
18-05-2021 05:00,0.017577758,0.003854758,0.032300478,0.128574817,0.032354067,0.020627734,0.021137064,0.033012475,103.9552239
18-05-2021 06:00,0.01565994,0.003035871,0.024784152,0.162503589,0.027794215,0.021936496,0.021408183,0.027521979,144.1167164
18-05-2021 07:00,0.014062398,0.002197012,0.023666564,0.166073725,0.024470048,0.018912195,0.017929673,0.022448483,148.3426866
18-05-2021 08:00,0.015020827,0.002896061,0.030043389,0.155350834,0.029447597,0.014915166,0.014200505,0.022448483,135.65
18-05-2021 09:00,0.017897075,0.003635056,0.040189333,0.141070292,0.038167009,0.012798745,0.012537982,0.025541231,118.7461194
18-05-2021 10:00,0.021412913,0.004074459,0.052964895,0.123219613,0.046468725,0.012492189,0.012737485,0.028599229,98.71
18-05-2021 11:00,0.026526295,0.004234241,0.07097778,0.104470159,0.054770441,0.013753788,0.014451163,0.033012475,83.69
18-05-2021 12:00,0.034196606,0.003575138,0.098764079,0.080353019,0.067214313,0.016807565,0.018052444,0.039163221,66.78137931
18-05-2021 13:00,0.0661556,0.007709515,0.18137792,0.026339113,0.098750392,0.03270725,0.037465599,0.072175696,122.5410345
18-05-2021 14:00,0.120485936,0.054905329,0.218937634,0.000224694,0.140241568,0.065656208,0.077141074,0.128540154,302.6883721
18-05-2021 15:00,0.166506849,0.106255493,0.212933339,0,0.178425981,0.100249962,0.116934205,0.172533621,347.7218605
18-05-2021 16:00,0.179290542,0.123212431,0.206929044,0,0.209962059,0.113602867,0.129958156,0.167251625,365.1044186
18-05-2021 17:00,0.153723155,0.101781577,0.191896393,0,0.199989558,0.100444507,0.113097613,0.117976162,347.9751163
18-05-2021 18:00,0.110259173,0.062495007,0.170859447,0,0.148543284,0.074351809,0.08220026,0.069534698,314.0081395
18-05-2021 19:00,0.071908094,0.024786291,0.137813911,0.000274626,0.087124508,0.048524401,0.051722374,0.037425722,211.7193103
18-05-2021 20:00,0.055928358,0.007929216,0.113796731,0.002321836,0.058912597,0.03800125,0.039813593,0.029502728,153.1968966
18-05-2021 21:00,0.049536751,0.002376768,0.098764079,0.007090339,0.053099655,0.035519319,0.037015438,0.028182229,138.8248276
18-05-2021 22:00,0.049536751,0.001378126,0.095761932,0.009824115,0.057259215,0.037671112,0.039092314,0.027938979,151.2851724
18-05-2021 23:00,0.046340708,0.000699049,0.092759784,0.014280543,0.062236764,0.038897339,0.03961409,0.024880981,158.3858621
19-05-2021 00:00,0.042505552,0.000439402,0.091269667,0.018749454,0.068049706,0.039422023,0.039429934,0.023108733,161.4241379
19-05-2021 01:00,0.048258525,0.002616442,0.106280405,0.01472993,0.087124508,0.04376098,0.044182192,0.02727873,186.5496552
19-05-2021 02:00,0.07318632,0.023208437,0.134811763,0.005355204,0.120331372,0.058699728,0.060771615,0.037425722,270.6413793
19-05-2021 03:00,0.089805169,0.04196293,0.155848709,0.008700645,0.143565735,0.067047505,0.069155847,0.04006672,304.4995349
19-05-2021 04:00,0.070629868,0.014959655,0.158850857,0.029459861,0.150196665,0.057620884,0.057912076,0.032560726,264.3941379
19-05-2021 05:00,0.055928358,0.007030439,0.122803173,0.06875632,0.135264019,0.052326884,0.05134383,0.027521979,233.7382759
19-05-2021 06:00,0.045701595,0.004973236,0.098764079,0.091075909,0.120331372,0.045582635,0.0436553,0.021996734,197.0982759
19-05-2021 07:00,0.039309988,0.002336822,0.094271815,0.094646045,0.117007205,0.039999764,0.037465599,0.018278486,164.7696552
19-05-2021 08:00,0.038670875,0.002117121,0.097273962,0.097317405,0.121984754,0.041143457,0.038232917,0.017618237,171.3924138
19-05-2021 09:00,0.039949101,0.002436686,0.10027611,0.102672609,0.126962303,0.045358612,0.041859775,0.017618237,195.8010345
19-05-2021 10:00,0.040588214,0.000579212,0.104768374,0.093747269,0.125308921,0.04805867,0.044125922,0.017374987,209.0224138
19-05-2021 11:00,0.042505552,0.00013981,0.10027611,0.077681659,0.118660587,0.047769799,0.043685993,0.016054488,207.3496552
19-05-2021 12:00,0.044423369,3.99E-05,0.094271815,0.060717273,0.10372794,0.045559053,0.041491462,0.015845988,196.9617241
19-05-2021 13:00,0.040588214,2.00E-05,0.079984222,0.046424247,0.077169411,0.033862733,0.031454938,0.016714737,129.232069
19-05-2021 14:00,0.038670875,2.00E-05,0.073234869,0.037498908,0.06637892,0.02585099,0.0254187,0.019355735,92.70068966
19-05-2021 15:00,0.038670875,3.99E-05,0.07248981,0.034827547,0.065560931,0.023769941,0.024211452,0.020467735,86.7362069
19-05-2021 16:00,0.035474832,2.00E-05,0.067975632,0.03571384,0.063072157,0.021971868,0.022293157,0.018278486,81.58275862
19-05-2021 17:00,0.030361451,2.00E-05,0.059714248,0.038397683,0.054770441,0.019118531,0.018804416,0.014733989,73.40482759
19-05-2021 18:00,0.023969365,0,0.052964895,0.039733363,0.045633332,0.013948333,0.012890949,0.009799493,58.58655172
19-05-2021 19:00,0.017577758,0,0.041701363,0.043752887,0.038584705,0.008383149,0.007028636,0.006984745,43.41666667
19-05-2021 20:00,0.017257962,0,0.031555419,0.038834588,0.034425145,0.00830651,0.006905865,0.007471244,43.2
19-05-2021 21:00,0.021093118,2.00E-05,0.02929833,0.027450099,0.03318946,0.01269263,0.010803843,0.008027244,54.98758621
19-05-2021 22:00,0.022691139,2.00E-05,0.029670859,0.027899487,0.032354067,0.014089821,0.012174785,0.009034993,58.99206897
19-05-2021 23:00,0.019175779,0,0.02741377,0.037948295,0.031536079,0.009744968,0.008404694,0.009243493,47.26666667
20-05-2021 00:00,0.015020827,0,0.026668712,0.045537955,0.031118382,0.005258628,0.004542525,0.009695243,36.48
20-05-2021 01:00,0.015020827,2.00E-05,0.032300478,0.044202274,0.03318946,0.004280004,0.004675527,0.01365674,35.41
20-05-2021 02:00,0.022691139,0.00027962,0.050707806,0.036163228,0.043979951,0.009002158,0.011039154,0.021788234,45.16666667
20-05-2021 03:00,0.032278789,0.001557881,0.069487663,0.032593092,0.05558843,0.019660901,0.022323849,0.02727873,74.95931034
20-05-2021 04:00,0.040588214,0.005532476,0.078494105,0.051791933,0.076334018,0.054119062,0.053517899,0.025297981,244.1162069
20-05-2021 05:00,0.046340708,0.006251498,0.07248981,0.108040295,0.102074559,0.113762041,0.105982014,0.018486986,365.3116279
20-05-2021 06:00,0.045062482,0.004473915,0.049195775,0.187494539,0.098750392,0.132621178,0.121261881,0.019355735,389.862093
20-05-2021 07:00,0.034835719,0.002616442,0.025178595,0.232146201,0.068049706,0.099536628,0.090267334,0.020919484,346.7932558
20-05-2021 08:00,0.029082746,0.002097148,0.018407328,0.249996879,0.05558843,0.077782887,0.07063933,0.022900233,318.4746512
20-05-2021 09:00,0.025887182,0.001977311,0.01728974,0.260719769,0.050610881,0.067124144,0.061298507,0.023768982,304.5993023
20-05-2021 10:00,0.031000563,0.003075817,0.033439979,0.260719769,0.060565979,0.06649924,0.062081172,0.032143726,303.785814
20-05-2021 11:00,0.043784257,0.004693617,0.067230574,0.242856608,0.078004804,0.070455001,0.067933254,0.046217465,308.9353488
